# H AMS02(2012/10-2012/10)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.271264e+00 4.037014e+00 4.519107e+00 1.170824e+02 -1.988522e-01 1.988522e-01 -1.622813e+00 1.622813e+00 1.634951e+00 1.634951e+00
4.773400e+00 4.519107e+00 5.042003e+00 9.607915e+01 -1.644061e-01 1.644061e-01 -1.314777e+00 1.314777e+00 1.325016e+00 1.325016e+00
5.316357e+00 5.042003e+00 5.605640e+00 7.864078e+01 -1.348656e-01 1.348656e-01 -1.049508e+00 1.049508e+00 1.058138e+00 1.058138e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.394889e+01 -1.086872e-01 1.086872e-01 -8.361832e-01 8.361832e-01 8.432172e-01 8.432172e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.180271e+01 -8.846534e-02 8.846534e-02 -6.739916e-01 6.739916e-01 6.797726e-01 6.797726e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.174229e+01 -7.301476e-02 7.301476e-02 -5.425176e-01 5.425176e-01 5.474089e-01 5.474089e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.385723e+01 -6.107911e-02 6.107911e-02 -4.315627e-01 4.315627e-01 4.358635e-01 4.358635e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.725685e+01 -5.141522e-02 5.141522e-02 -3.410616e-01 3.410616e-01 3.449153e-01 3.449153e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.194781e+01 -4.351129e-02 4.351129e-02 -2.806086e-01 2.806086e-01 2.839620e-01 2.839620e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.753080e+01 -3.604370e-02 3.604370e-02 -2.204042e-01 2.204042e-01 2.233319e-01 2.233319e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.416864e+01 -3.157126e-02 3.157126e-02 -1.802742e-01 1.802742e-01 1.830178e-01 1.830178e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.147595e+01 -2.634746e-02 2.634746e-02 -1.501234e-01 1.501234e-01 1.524179e-01 1.524179e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.253066e+00 -2.198734e-02 2.198734e-02 -1.180799e-01 1.180799e-01 1.201096e-01 1.201096e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.472348e+00 -1.835958e-02 1.835958e-02 -9.504511e-02 9.504511e-02 9.680210e-02 9.680210e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.033748e+00 -1.524048e-02 1.524048e-02 -7.701747e-02 7.701747e-02 7.851091e-02 7.851091e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.836176e+00 -1.248629e-02 1.248629e-02 -6.200437e-02 6.200437e-02 6.324911e-02 6.324911e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.874625e+00 -1.033131e-02 1.033131e-02 -5.000083e-02 5.000083e-02 5.105702e-02 5.105702e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.139238e+00 -8.702898e-03 8.702898e-03 -4.099350e-02 4.099350e-02 4.190713e-02 4.190713e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.527944e+00 -7.151423e-03 7.151423e-03 -3.298839e-02 3.298839e-02 3.375465e-02 3.375465e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.028621e+00 -6.063912e-03 6.063912e-03 -2.599144e-02 2.599144e-02 2.668944e-02 2.668944e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.647791e+00 -5.232323e-03 5.232323e-03 -2.099243e-02 2.099243e-02 2.163468e-02 2.163468e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.327804e+00 -4.467961e-03 4.467961e-03 -1.699400e-02 1.699400e-02 1.757153e-02 1.757153e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.075064e+00 -3.928121e-03 3.928121e-03 -1.399452e-02 1.399452e-02 1.453536e-02 1.453536e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.720167e-01 -3.392933e-03 3.392933e-03 -1.149448e-02 1.149448e-02 1.198478e-02 1.198478e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.119842e-01 -2.949092e-03 2.949092e-03 -9.295723e-03 9.295723e-03 9.752313e-03 9.752313e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.764583e-01 -2.559132e-03 2.559132e-03 -7.596332e-03 7.596332e-03 8.015823e-03 8.015823e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.666905e-01 -2.225619e-03 2.225619e-03 -6.197074e-03 6.197074e-03 6.584611e-03 6.584611e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.834316e-01 -1.953717e-03 1.953717e-03 -5.097606e-03 5.097606e-03 5.459175e-03 5.459175e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.113928e-01 -1.684805e-03 1.684805e-03 -4.197749e-03 4.197749e-03 4.523236e-03 4.523236e-03
