# H AMS02(2012/04-2012/05)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.782640e+01 1.709306e+01 1.859121e+01 4.846428e+00 -1.231121e-02 1.231121e-02 -6.200437e-02 6.200437e-02 6.321478e-02 6.321478e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.927944e+00 -1.023854e-02 1.023854e-02 -5.000083e-02 5.000083e-02 5.103833e-02 5.103833e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.181290e+00 -8.626199e-03 8.626199e-03 -4.099350e-02 4.099350e-02 4.189127e-02 4.189127e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.553716e+00 -7.078951e-03 7.078951e-03 -3.298839e-02 3.298839e-02 3.373937e-02 3.373937e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.042550e+00 -5.991636e-03 5.991636e-03 -2.599144e-02 2.599144e-02 2.667311e-02 2.667311e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.653857e+00 -5.161905e-03 5.161905e-03 -2.099243e-02 2.099243e-02 2.161776e-02 2.161776e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.340787e+00 -4.425739e-03 4.425739e-03 -1.699400e-02 1.699400e-02 1.756084e-02 1.756084e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.086662e+00 -3.894272e-03 3.894272e-03 -1.399452e-02 1.399452e-02 1.452625e-02 1.452625e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.747402e-01 -3.351766e-03 3.351766e-03 -1.149448e-02 1.149448e-02 1.197320e-02 1.197320e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.173824e-01 -2.920511e-03 2.920511e-03 -9.295723e-03 9.295723e-03 9.743708e-03 9.743708e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.821332e-01 -2.537811e-03 2.537811e-03 -7.596332e-03 7.596332e-03 8.009041e-03 8.009041e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.681611e-01 -2.200293e-03 2.200293e-03 -6.197074e-03 6.197074e-03 6.576094e-03 6.576094e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.825191e-01 -1.926614e-03 1.926614e-03 -5.097606e-03 5.097606e-03 5.449535e-03 5.449535e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.143708e-01 -1.671736e-03 1.671736e-03 -4.197749e-03 4.197749e-03 4.518384e-03 4.518384e-03
