# H AMS02(2011/12-2012/01)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.637917e+01 1.569509e+01 1.709306e+01 6.169980e+00 -1.565511e-02 1.565511e-02 -7.701747e-02 7.701747e-02 7.859245e-02 7.859245e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.955747e+00 -1.279683e-02 1.279683e-02 -6.200437e-02 6.200437e-02 6.331114e-02 6.331114e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.976717e+00 -1.057279e-02 1.057279e-02 -5.000083e-02 5.000083e-02 5.110643e-02 5.110643e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.198366e+00 -8.862223e-03 8.862223e-03 -4.099350e-02 4.099350e-02 4.194051e-02 4.194051e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.552761e+00 -7.239727e-03 7.239727e-03 -3.298839e-02 3.298839e-02 3.377347e-02 3.377347e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.048867e+00 -6.132848e-03 6.132848e-03 -2.599144e-02 2.599144e-02 2.670518e-02 2.670518e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.658006e+00 -5.274954e-03 5.274954e-03 -2.099243e-02 2.099243e-02 2.164503e-02 2.164503e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.337868e+00 -4.507366e-03 4.507366e-03 -1.699400e-02 1.699400e-02 1.758159e-02 1.758159e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.079692e+00 -3.954941e-03 3.954941e-03 -1.399452e-02 1.399452e-02 1.454263e-02 1.454263e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.712288e-01 -3.405889e-03 3.405889e-03 -1.149448e-02 1.149448e-02 1.198846e-02 1.198846e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.101135e-01 -2.956779e-03 2.956779e-03 -9.295723e-03 9.295723e-03 9.754640e-03 9.754640e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.767656e-01 -2.569169e-03 2.569169e-03 -7.596332e-03 7.596332e-03 8.019033e-03 8.019033e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.681645e-01 -2.236874e-03 2.236874e-03 -6.197074e-03 6.197074e-03 6.588424e-03 6.588424e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.818228e-01 -1.956240e-03 1.956240e-03 -5.097606e-03 5.097606e-03 5.460079e-03 5.460079e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.043067e-01 -1.671258e-03 1.671258e-03 -4.197749e-03 4.197749e-03 4.518208e-03 4.518208e-03
