# H AMS02(2013/08-2013/10)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.378550e+01 1.319970e+01 1.439730e+01 9.251403e+00 -2.185670e-02 2.185670e-02 -1.180799e-01 1.180799e-01 1.200857e-01 1.200857e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.427203e+00 -1.819420e-02 1.819420e-02 -9.504511e-02 9.504511e-02 9.677087e-02 9.677087e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.989317e+00 -1.507401e-02 1.507401e-02 -7.701747e-02 7.701747e-02 7.847876e-02 7.847876e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.847656e+00 -1.239988e-02 1.239988e-02 -6.200437e-02 6.200437e-02 6.323210e-02 6.323210e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.907881e+00 -1.030404e-02 1.030404e-02 -5.000083e-02 5.000083e-02 5.105151e-02 5.105151e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.146138e+00 -8.666849e-03 8.666849e-03 -4.099350e-02 4.099350e-02 4.189966e-02 4.189966e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.546907e+00 -7.152653e-03 7.152653e-03 -3.298839e-02 3.298839e-02 3.375492e-02 3.375492e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.049524e+00 -6.080176e-03 6.080176e-03 -2.599144e-02 2.599144e-02 2.669314e-02 2.669314e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.667678e+00 -5.258197e-03 5.258197e-03 -2.099243e-02 2.099243e-02 2.164095e-02 2.164095e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.348146e+00 -4.506835e-03 4.506835e-03 -1.699400e-02 1.699400e-02 1.758146e-02 1.758146e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.092445e+00 -3.967389e-03 3.967389e-03 -1.399452e-02 1.399452e-02 1.454602e-02 1.454602e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.857845e-01 -3.428795e-03 3.428795e-03 -1.149448e-02 1.149448e-02 1.199499e-02 1.199499e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.162836e-01 -2.968275e-03 2.968275e-03 -9.295723e-03 9.295723e-03 9.758131e-03 9.758131e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.823884e-01 -2.583066e-03 2.583066e-03 -7.596332e-03 7.596332e-03 8.023496e-03 8.023496e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.787189e-01 -2.264972e-03 2.264972e-03 -6.197074e-03 6.197074e-03 6.598017e-03 6.598017e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.858231e-01 -1.970179e-03 1.970179e-03 -5.097606e-03 5.097606e-03 5.465088e-03 5.465088e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.156393e-01 -1.705785e-03 1.705785e-03 -4.197749e-03 4.197749e-03 4.531092e-03 4.531092e-03
