# H AMS02(2012/05-2012/06)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.271264e+00 4.037014e+00 4.519107e+00 1.273422e+02 -2.058238e-01 2.058238e-01 -1.622813e+00 1.622813e+00 1.635813e+00 1.635813e+00
4.773400e+00 4.519107e+00 5.042003e+00 1.030032e+02 -1.687191e-01 1.687191e-01 -1.314777e+00 1.314777e+00 1.325558e+00 1.325558e+00
5.316357e+00 5.042003e+00 5.605640e+00 8.345019e+01 -1.377126e-01 1.377126e-01 -1.049508e+00 1.049508e+00 1.058505e+00 1.058505e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.749016e+01 -1.107103e-01 1.107103e-01 -8.361832e-01 8.361832e-01 8.434804e-01 8.434804e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.408708e+01 -8.962445e-02 8.962445e-02 -6.739916e-01 6.739916e-01 6.799244e-01 6.799244e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.357954e+01 -7.395249e-02 7.395249e-02 -5.425176e-01 5.425176e-01 5.475348e-01 5.475348e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.496217e+01 -6.149473e-02 6.149473e-02 -4.315627e-01 4.315627e-01 4.359220e-01 4.359220e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.795317e+01 -5.156395e-02 5.156395e-02 -3.410616e-01 3.410616e-01 3.449375e-01 3.449375e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.239543e+01 -4.351236e-02 4.351236e-02 -2.806086e-01 2.806086e-01 2.839622e-01 2.839622e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.793572e+01 -3.607877e-02 3.607877e-02 -2.204042e-01 2.204042e-01 2.233376e-01 2.233376e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.446762e+01 -3.156192e-02 3.156192e-02 -1.802742e-01 1.802742e-01 1.830162e-01 1.830162e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.165301e+01 -2.626311e-02 2.626311e-02 -1.501234e-01 1.501234e-01 1.524034e-01 1.524034e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.387664e+00 -2.189647e-02 2.189647e-02 -1.180799e-01 1.180799e-01 1.200930e-01 1.200930e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.551878e+00 -1.823359e-02 1.823359e-02 -9.504511e-02 9.504511e-02 9.677829e-02 9.677829e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.035015e+00 -1.503683e-02 1.503683e-02 -7.701747e-02 7.701747e-02 7.847163e-02 7.847163e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.852859e+00 -1.232651e-02 1.232651e-02 -6.200437e-02 6.200437e-02 6.321776e-02 6.321776e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.912886e+00 -1.023285e-02 1.023285e-02 -5.000083e-02 5.000083e-02 5.103718e-02 5.103718e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.165367e+00 -8.617495e-03 8.617495e-03 -4.099350e-02 4.099350e-02 4.188948e-02 4.188948e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.551966e+00 -7.088191e-03 7.088191e-03 -3.298839e-02 3.298839e-02 3.374131e-02 3.374131e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.042109e+00 -6.003061e-03 6.003061e-03 -2.599144e-02 2.599144e-02 2.667568e-02 2.667568e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.657483e+00 -5.181305e-03 5.181305e-03 -2.099243e-02 2.099243e-02 2.162240e-02 2.162240e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.340707e+00 -4.437725e-03 4.437725e-03 -1.699400e-02 1.699400e-02 1.756387e-02 1.756387e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.082458e+00 -3.897495e-03 3.897495e-03 -1.399452e-02 1.399452e-02 1.452711e-02 1.452711e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.799147e-01 -3.371172e-03 3.371172e-03 -1.149448e-02 1.149448e-02 1.197864e-02 1.197864e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.150164e-01 -2.924188e-03 2.924188e-03 -9.295723e-03 9.295723e-03 9.744811e-03 9.744811e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.809415e-01 -2.542883e-03 2.542883e-03 -7.596332e-03 7.596332e-03 8.010650e-03 8.010650e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.711340e-01 -2.214241e-03 2.214241e-03 -6.197074e-03 6.197074e-03 6.580774e-03 6.580774e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.826641e-01 -1.933362e-03 1.933362e-03 -5.097606e-03 5.097606e-03 5.451924e-03 5.451924e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.093328e-01 -1.664066e-03 1.664066e-03 -4.197749e-03 4.197749e-03 4.515552e-03 4.515552e-03
