# H AMS02(2013/04-2013/05)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.937390e+01 1.859121e+01 2.018953e+01 3.865795e+00 -1.004828e-02 1.004828e-02 -5.000083e-02 5.000083e-02 5.100050e-02 5.100050e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.130999e+00 -8.468224e-03 8.468224e-03 -4.099350e-02 4.099350e-02 4.185902e-02 4.185902e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.525932e+00 -6.966638e-03 6.966638e-03 -3.298839e-02 3.298839e-02 3.371599e-02 3.371599e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.030425e+00 -5.911397e-03 5.911397e-03 -2.599144e-02 2.599144e-02 2.665520e-02 2.665520e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.646113e+00 -5.099773e-03 5.099773e-03 -2.099243e-02 2.099243e-02 2.160300e-02 2.160300e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.328350e+00 -4.364804e-03 4.364804e-03 -1.699400e-02 1.699400e-02 1.754558e-02 1.754558e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.079403e+00 -3.845994e-03 3.845994e-03 -1.399452e-02 1.399452e-02 1.451338e-02 1.451338e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.751987e-01 -3.322496e-03 3.322496e-03 -1.149448e-02 1.149448e-02 1.196503e-02 1.196503e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.085666e-01 -2.876670e-03 2.876670e-03 -9.295723e-03 9.295723e-03 9.730658e-03 9.730658e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.797532e-01 -2.510272e-03 2.510272e-03 -7.596332e-03 7.596332e-03 8.000358e-03 8.000358e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.695217e-01 -2.184176e-03 2.184176e-03 -6.197074e-03 6.197074e-03 6.570719e-03 6.570719e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.809295e-01 -1.905815e-03 1.905815e-03 -5.097606e-03 5.097606e-03 5.442216e-03 5.442216e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.099294e-01 -1.645375e-03 1.645375e-03 -4.197749e-03 4.197749e-03 4.508698e-03 4.508698e-03
