# H AMS02(2012/01-2012/03)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.978396e+00 7.599953e+00 8.375684e+00 3.427643e+01 -6.078270e-02 6.078270e-02 -4.315627e-01 4.315627e-01 4.358221e-01 4.358221e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.758283e+01 -5.110702e-02 5.110702e-02 -3.410616e-01 3.410616e-01 3.448695e-01 3.448695e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.201220e+01 -4.304015e-02 4.304015e-02 -2.806086e-01 2.806086e-01 2.838902e-01 2.838902e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.769004e+01 -3.575936e-02 3.575936e-02 -2.204042e-01 2.204042e-01 2.232862e-01 2.232862e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.421967e+01 -3.124780e-02 3.124780e-02 -1.802742e-01 1.802742e-01 1.829623e-01 1.829623e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.153516e+01 -2.609885e-02 2.609885e-02 -1.501234e-01 1.501234e-01 1.523751e-01 1.523751e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.324282e+00 -2.180679e-02 2.180679e-02 -1.180799e-01 1.180799e-01 1.200766e-01 1.200766e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.482235e+00 -1.815879e-02 1.815879e-02 -9.504511e-02 9.504511e-02 9.676422e-02 9.676422e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.001654e+00 -1.503056e-02 1.503056e-02 -7.701747e-02 7.701747e-02 7.847043e-02 7.847043e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.833315e+00 -1.234862e-02 1.234862e-02 -6.200437e-02 6.200437e-02 6.322207e-02 6.322207e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.893405e+00 -1.022716e-02 1.022716e-02 -5.000083e-02 5.000083e-02 5.103604e-02 5.103604e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.161272e+00 -8.619357e-03 8.619357e-03 -4.099350e-02 4.099350e-02 4.188986e-02 4.188986e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.544504e+00 -7.078780e-03 7.078780e-03 -3.298839e-02 3.298839e-02 3.373934e-02 3.373934e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.042126e+00 -5.998656e-03 5.998656e-03 -2.599144e-02 2.599144e-02 2.667469e-02 2.667469e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.651262e+00 -5.161656e-03 5.161656e-03 -2.099243e-02 2.099243e-02 2.161770e-02 2.161770e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.343791e+00 -4.429768e-03 4.429768e-03 -1.699400e-02 1.699400e-02 1.756186e-02 1.756186e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.074017e+00 -3.870337e-03 3.870337e-03 -1.399452e-02 1.399452e-02 1.451985e-02 1.451985e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.707218e-01 -3.342607e-03 3.342607e-03 -1.149448e-02 1.149448e-02 1.197063e-02 1.197063e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.122261e-01 -2.908329e-03 2.908329e-03 -9.295723e-03 9.295723e-03 9.740064e-03 9.740064e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.764610e-01 -2.523585e-03 2.523585e-03 -7.596332e-03 7.596332e-03 8.004545e-03 8.004545e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.707977e-01 -2.204519e-03 2.204519e-03 -6.197074e-03 6.197074e-03 6.577509e-03 6.577509e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.814184e-01 -1.921802e-03 1.921802e-03 -5.097606e-03 5.097606e-03 5.447835e-03 5.447835e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.130349e-01 -1.666117e-03 1.666117e-03 -4.197749e-03 4.197749e-03 4.516309e-03 4.516309e-03
